family,GCF_000597845.1,GCF_000599665.1,GCF_000801165.1,GCF_000801185.2,GCF_000830035.1,GCF_000833145.1,GCF_000833635.2,GCF_000952955.1,GCF_000953515.1,GCF_000971615.1,GCF_000987875.1
GCF_000830035.1|WP_000651266.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000830035.1|WP_000698909.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000830035.1|WP_000722973.1,0,0,0,0,1,1,1,1,1,0,0
GCF_000830035.1|WP_000783735.1,1,0,0,0,1,0,0,0,0,0,0
GCF_000830035.1|WP_000829156.1,0,1,0,0,1,1,0,0,0,1,0
GCF_000830035.1|WP_000837667.1,0,1,0,1,1,1,0,0,0,0,0
GCF_000830035.1|WP_000856353.1,1,0,0,0,1,1,1,1,1,0,1
GCF_000830035.1|WP_000877768.1,0,0,0,0,1,1,1,1,1,0,1
GCF_000830035.1|WP_000889232.1,0,0,0,0,1,0,0,0,0,0,0
GCF_000830035.1|WP_000913828.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000830035.1|WP_000939263.1,0,0,0,1,1,1,1,1,1,0,1
GCF_000830035.1|WP_000981003.1,0,0,0,0,1,1,1,1,1,0,0
GCF_000830035.1|WP_000981380.1,0,0,0,0,1,1,0,1,0,0,0
GCF_000830035.1|WP_000999851.1,0,0,0,0,1,1,0,0,0,0,1
GCF_000830035.1|WP_001016348.1,0,0,0,0,1,1,1,1,1,0,0
GCF_000830035.1|WP_001026900.1,1,1,1,0,1,1,0,0,0,1,0
GCF_000830035.1|WP_001039932.1,0,1,0,0,1,1,0,0,0,1,0
GCF_000830035.1|WP_001047321.1,0,0,0,0,1,1,0,0,0,1,0
GCF_000830035.1|WP_001054376.1,0,0,0,0,1,1,1,1,1,0,0
GCF_000830035.1|WP_001063206.1,0,0,0,0,1,1,1,1,1,0,0
GCF_000830035.1|WP_001092355.1,0,0,0,0,1,0,0,0,0,0,0
GCF_000830035.1|WP_001128347.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000830035.1|WP_001128468.1,0,0,0,0,1,1,0,0,0,0,1
GCF_000830035.1|WP_001153640.1,0,1,0,0,1,1,0,0,0,0,0
GCF_000830035.1|WP_001154431.1,0,0,0,0,1,1,0,0,0,1,0
GCF_000830035.1|WP_001197411.1,0,0,0,0,1,1,1,1,1,0,0
GCF_000830035.1|WP_001217575.1,0,0,0,0,1,1,0,0,0,1,0
GCF_000830035.1|WP_001235469.1,1,0,0,0,1,0,1,1,1,1,1
GCF_000830035.1|WP_001247707.1,0,0,0,0,1,1,0,0,0,1,0
GCF_000830035.1|WP_001264601.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000830035.1|WP_001290250.1,0,0,0,0,1,1,0,0,0,0,1
GCF_000830035.1|WP_001293436.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000830035.1|WP_001295629.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000830035.1|WP_001297301.1,0,0,0,0,1,1,1,1,1,0,0
GCF_000830035.1|WP_001309181.1,0,0,0,0,1,1,1,1,1,0,0
GCF_000830035.1|WP_001309182.1,0,0,0,0,1,1,1,1,1,0,0
GCF_000830035.1|WP_001313395.1,0,1,0,0,1,1,0,0,0,0,0
GCF_000830035.1|WP_001317028.1,0,1,0,0,1,1,1,1,0,1,0
GCF_000830035.1|WP_001318550.1,0,0,0,0,1,1,1,1,1,0,0
GCF_000830035.1|WP_001319146.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000830035.1|WP_001320180.1,0,0,0,0,1,1,1,1,1,0,0
GCF_000830035.1|WP_001321204.1,0,0,0,0,1,1,0,0,0,1,0
GCF_000830035.1|WP_012767744.1,1,1,1,0,1,1,1,1,1,1,1
GCF_000830035.1|WP_012775982.1,0,0,1,1,1,1,1,1,1,1,1
GCF_000830035.1|WP_023147221.1,0,1,1,1,1,1,0,0,0,1,1
GCF_000830035.1|WP_071842248.1,0,0,0,0,1,0,0,0,0,0,0
GCF_000830035.1|WP_120795385.1,0,0,0,1,1,1,1,1,1,0,1
GCF_000830035.1|WP_211180513.1,1,0,1,1,1,1,1,1,1,0,1
GCF_000830035.1|WP_223704555.1,0,0,0,0,1,1,0,0,0,1,0
GCF_000833145.1|WP_000002107.1,0,0,0,0,0,1,0,0,0,0,0
GCF_000833145.1|WP_000015362.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000030740.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000833145.1|WP_000040994.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000069818.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000074142.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000097983.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000833145.1|WP_000113283.1,0,0,0,0,0,1,0,0,0,0,0
GCF_000833145.1|WP_000115390.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000124289.1,0,1,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000135616.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000159335.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000161786.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000194414.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000204789.1,0,0,0,0,0,1,0,0,0,0,0
GCF_000833145.1|WP_000214035.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000216259.1,0,0,0,0,1,1,0,0,0,1,0
GCF_000833145.1|WP_000227786.1,0,0,0,1,1,1,0,0,0,0,0
GCF_000833145.1|WP_000323726.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000340445.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000370546.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000394418.1,0,0,0,0,0,1,0,0,0,0,0
GCF_000833145.1|WP_000404861.1,0,1,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000412404.1,0,1,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000463026.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000520360.1,0,1,0,1,1,1,0,0,0,1,1
GCF_000833145.1|WP_000551482.1,0,0,0,0,1,1,0,0,0,0,1
GCF_000833145.1|WP_000579244.1,0,1,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000589802.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000603805.1,0,0,0,0,0,1,0,0,0,0,0
GCF_000833145.1|WP_000614784.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000677419.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000690820.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000700140.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000720774.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000749926.1,1,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000751614.1,0,1,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000762846.1,0,0,0,0,0,1,0,0,0,0,0
GCF_000833145.1|WP_000773160.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000780584.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000833145.1|WP_000789017.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000789849.1,1,1,1,1,1,1,1,1,1,0,1
GCF_000833145.1|WP_000852398.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000833145.1|WP_000936465.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000974872.1,0,0,1,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000991482.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000998331.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_000998544.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001032214.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001033615.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000833145.1|WP_001034589.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001038839.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001059831.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001060532.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001066390.1,0,1,0,1,1,1,0,0,0,0,0
GCF_000833145.1|WP_001093393.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001104982.1,0,0,0,0,0,1,0,0,0,0,0
GCF_000833145.1|WP_001140843.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001157925.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001218995.1,0,0,0,0,0,1,0,0,0,0,1
GCF_000833145.1|WP_001227362.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001230642.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001268667.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001276099.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001278664.1,0,0,1,1,1,1,0,0,0,0,0
GCF_000833145.1|WP_001301301.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001305068.1,0,0,0,0,0,1,0,0,0,0,0
GCF_000833145.1|WP_001313396.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001318412.1,0,0,0,1,1,1,0,0,0,0,0
GCF_000833145.1|WP_001320327.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001324497.1,1,0,0,0,0,1,0,0,0,0,0
GCF_000833145.1|WP_001326841.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_001703923.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_012775983.1,0,0,0,0,0,1,0,0,0,0,0
GCF_000833145.1|WP_012777340.1,1,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_024181909.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_048339841.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_077626112.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_085948656.1,1,1,0,1,1,1,1,1,1,0,1
GCF_000833145.1|WP_175565144.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000833145.1|WP_223343795.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_223343796.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_225089326.1,0,0,0,0,0,1,0,0,0,0,0
GCF_000833145.1|WP_226347323.1,0,0,0,0,1,1,0,0,0,0,0
GCF_000833145.1|WP_230872760.1,0,1,0,0,1,1,0,0,0,0,0
GCF_000833635.2|WP_000012218.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000036434.1,0,1,0,1,1,1,1,1,1,0,0
GCF_000833635.2|WP_000067507.1,1,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000105143.1,0,1,0,0,0,0,1,1,1,1,0
GCF_000833635.2|WP_000116326.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000833635.2|WP_000135077.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000833635.2|WP_000136402.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000150333.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000155570.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000158225.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000188051.1,0,0,0,0,0,0,1,1,1,0,1
GCF_000833635.2|WP_000189409.1,0,0,1,0,0,0,1,1,1,0,1
GCF_000833635.2|WP_000272486.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000281400.1,1,0,0,0,0,0,1,1,1,0,1
GCF_000833635.2|WP_000323025.1,0,1,0,0,0,0,1,1,1,1,0
GCF_000833635.2|WP_000344964.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000350612.1,0,1,1,0,0,0,1,1,1,1,1
GCF_000833635.2|WP_000362028.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000373366.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000433152.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000445380.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000448564.1,0,0,1,1,1,1,1,1,1,0,0
GCF_000833635.2|WP_000455114.1,0,0,0,0,0,0,1,1,1,0,1
GCF_000833635.2|WP_000461704.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000465371.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000468310.1,0,1,0,0,1,1,1,1,1,1,0
GCF_000833635.2|WP_000481742.1,0,0,0,1,0,0,1,1,1,0,1
GCF_000833635.2|WP_000494172.1,0,1,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000502050.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000510827.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000534858.1,0,1,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000601187.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000632913.1,0,1,0,0,0,0,1,1,1,0,1
GCF_000833635.2|WP_000639866.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000683964.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000693797.1,0,1,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000698745.1,1,1,1,1,1,1,1,1,1,0,1
GCF_000833635.2|WP_000702495.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000722348.1,0,0,0,0,0,0,1,1,1,0,1
GCF_000833635.2|WP_000767280.1,0,0,0,0,0,0,1,1,1,0,1
GCF_000833635.2|WP_000773156.1,1,0,0,0,0,0,1,1,1,0,1
GCF_000833635.2|WP_000790279.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000824222.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000856081.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000833635.2|WP_000896263.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000899748.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000914994.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000915541.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000920568.1,0,0,1,1,1,1,1,1,1,0,0
GCF_000833635.2|WP_000937655.1,0,1,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_000988600.1,0,0,0,0,0,0,1,1,1,0,1
GCF_000833635.2|WP_001030215.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_001050401.1,1,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_001067008.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_001071769.1,1,0,0,0,0,0,1,1,1,1,0
GCF_000833635.2|WP_001140187.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000833635.2|WP_001171942.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_001236433.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_001272447.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_001293115.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_001301033.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_001310874.1,0,1,0,0,1,1,1,1,1,0,1
GCF_000833635.2|WP_001311157.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_001326558.1,0,0,0,0,0,0,1,1,1,0,1
GCF_000833635.2|WP_001326916.1,0,0,0,0,0,0,1,1,1,0,1
GCF_000833635.2|WP_001326990.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_001350510.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_001350525.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_001350560.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000833635.2|WP_001368374.1,1,1,1,1,1,1,1,1,1,1,0
GCF_000833635.2|WP_001393554.1,0,0,0,0,0,0,1,1,1,0,1
GCF_000833635.2|WP_001393555.1,0,1,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_001407480.1,0,0,1,1,0,0,1,1,1,0,1
GCF_000833635.2|WP_001407542.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_006250222.1,0,0,0,0,0,0,1,0,0,0,0
GCF_000833635.2|WP_010723099.1,1,0,0,0,0,0,1,1,1,0,1
GCF_000833635.2|WP_010723187.1,0,0,1,0,0,0,1,1,1,1,1
GCF_000833635.2|WP_011443592.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_042405267.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_071592174.1,0,0,0,0,0,0,1,1,1,1,1
GCF_000833635.2|WP_072042501.1,0,0,0,0,0,0,1,0,0,0,0
GCF_000833635.2|WP_120795388.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_211180502.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000833635.2|WP_223200729.1,0,0,0,1,0,0,1,1,1,0,1
GCF_000833635.2|WP_306304598.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000952955.1|WP_000854672.1,0,0,0,1,1,1,1,1,1,0,1
GCF_000952955.1|WP_032243554.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000952955.1|WP_071829664.1,0,0,0,0,0,0,0,1,0,0,0
GCF_000953515.1|WP_000052882.1,0,0,0,0,0,0,0,0,1,0,0
GCF_000953515.1|WP_000072039.1,0,0,1,0,0,0,0,1,1,0,0
GCF_000953515.1|WP_000081352.1,1,0,0,0,0,0,0,1,1,0,0
GCF_000953515.1|WP_000174714.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000953515.1|WP_000211838.1,0,0,1,1,0,0,1,1,1,0,1
GCF_000953515.1|WP_000224818.1,0,0,1,0,0,0,0,1,1,0,0
GCF_000953515.1|WP_000388269.1,0,0,0,0,0,0,0,1,1,0,0
GCF_000953515.1|WP_000398186.1,0,0,0,0,0,0,0,0,1,0,0
GCF_000953515.1|WP_000406871.1,0,0,0,0,0,0,0,1,1,0,0
GCF_000953515.1|WP_000458337.1,0,0,0,0,0,0,0,0,1,0,0
GCF_000953515.1|WP_000520320.1,0,0,0,0,0,0,1,1,1,0,0
GCF_000953515.1|WP_000683389.1,0,0,0,0,0,0,0,0,1,0,0
GCF_000953515.1|WP_000703651.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000953515.1|WP_000770246.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000953515.1|WP_000770705.1,0,0,0,0,0,0,0,0,1,0,0
GCF_000953515.1|WP_000860996.1,0,0,1,1,0,0,1,1,1,0,1
GCF_000953515.1|WP_000865921.1,0,0,0,0,0,0,0,0,1,0,0
GCF_000953515.1|WP_001030800.1,0,0,0,0,0,0,0,1,1,0,0
GCF_000953515.1|WP_001214248.1,0,0,0,0,0,0,0,1,1,0,0
GCF_000953515.1|WP_001270762.1,0,0,0,0,0,0,0,0,1,0,0
GCF_000953515.1|WP_001272156.1,0,0,1,0,0,0,0,1,1,0,0
GCF_000953515.1|WP_001350483.1,0,0,0,0,0,0,0,1,1,0,0
GCF_000953515.1|WP_001407714.1,0,0,1,0,0,0,0,1,1,0,0
GCF_000953515.1|WP_010723122.1,0,0,0,0,0,0,0,0,1,0,0
GCF_000953515.1|WP_010723125.1,0,0,0,0,0,0,0,0,1,0,0
GCF_000953515.1|WP_211180486.1,0,0,0,0,0,0,0,1,1,0,0
GCF_000971615.1|WP_000008066.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000009226.1,0,1,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000009749.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000019009.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000027811.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000029081.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000036628.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000041317.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000043127.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000058708.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000059206.1,0,1,0,1,0,0,0,0,0,1,1
GCF_000971615.1|WP_000094292.1,0,1,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000106442.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000119441.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000119531.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000971615.1|WP_000122239.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000144225.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000149055.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000971615.1|WP_000151524.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000152739.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000152800.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000166365.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000171568.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000183810.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000184665.1,0,1,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000185422.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000201462.1,0,0,0,1,0,0,0,0,0,1,0
GCF_000971615.1|WP_000207842.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000218642.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000243498.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000247763.1,0,1,1,0,1,1,0,1,1,1,0
GCF_000971615.1|WP_000275035.1,0,0,0,1,0,0,0,0,0,1,0
GCF_000971615.1|WP_000279885.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000285319.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000342497.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000360581.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000362155.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000367226.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000371307.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000371477.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000375448.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000391950.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000402944.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000414996.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000450225.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000450723.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000451345.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000460900.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000469794.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000512950.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000971615.1|WP_000522897.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000533466.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000551487.1,0,0,0,1,0,0,0,0,0,1,0
GCF_000971615.1|WP_000565927.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000581650.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000592033.1,0,0,1,1,0,0,0,0,0,1,0
GCF_000971615.1|WP_000609676.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000622057.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000624654.1,1,0,1,1,0,0,0,0,0,1,1
GCF_000971615.1|WP_000625667.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000628099.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000635646.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000638145.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000661408.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000666530.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000673524.1,0,1,0,1,0,0,0,0,0,1,1
GCF_000971615.1|WP_000693853.1,0,0,1,0,0,0,0,0,0,1,1
GCF_000971615.1|WP_000695774.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000702013.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000705394.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000711110.1,0,0,1,0,0,0,0,0,0,1,1
GCF_000971615.1|WP_000725257.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000730293.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000971615.1|WP_000733565.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000737725.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000741702.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000742510.1,0,1,0,1,0,0,0,0,0,1,1
GCF_000971615.1|WP_000748140.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000971615.1|WP_000758915.1,0,1,1,1,0,0,0,0,0,1,0
GCF_000971615.1|WP_000763311.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000773311.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000785662.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000971615.1|WP_000788506.1,0,0,0,0,0,0,0,0,0,1,1
GCF_000971615.1|WP_000797400.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000799399.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000971615.1|WP_000800868.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000804010.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000807561.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000835433.1,0,0,0,0,0,0,0,0,0,1,0
GCF_000971615.1|WP_000852372.1,0,0,0,0,0,0,0,0,0,1,0
